DNA1,MART1,CD207,SOX10,GZMB,CD163,CD1c,KRT14,CD3e,CD11c,CD8a,aSMA,CD20,CD68,PDL1,MITF,FOXP3,PD1,panCK,CD16,CD206,CD31,Vim,S100A,LAG3,CD56,pS6,HLA-A/B,SOX9,HLA-DPB1,PCNA,CD14,CD66b,pH3,LMNB2,Nestin,H3K27Me3,PRAME,TIGIT,TIM3,CD57,cPARP,DNA13,CD4,Ki67_2,IRF1,imageid,ROI_major_category,phenotype
13830.827,486.53104,319.45914,423.31537,783.2925,707.4918,12746.024,91.145424,1489.0898,4713.8726,1064.134,208.1781,809.8611,273.6209,905.8791,1067.866,230.98529,1307.9934,115.18301,1020.9199,1924.6013,659.89703,7252.062,1558.8513,506.84314,791.848,169.07027,1025.768,294.63235,1821.2991,134.93954,732.74835,342.20587,125.19118,5413.814,609.1242,5548.6685,1104.879,213.51634,1814.8889,1064.9902,279.201,1152.5703,4506.634,114.77124,480.64868,A,MIS,non_tumor
8679.415,614.814,358.05197,518.6401,823.11523,653.10315,1152.1649,103.470634,579.68225,1951.2198,943.10315,690.4985,741.31024,250.13026,874.02484,1073.5331,177.67921,1113.6454,137.7244,952.12726,336.93222,5576.256,7854.3096,1401.9344,442.6732,647.1099,63.856174,807.3517,210.61671,461.15588,103.460846,864.5881,297.00302,83.67244,2577.6123,537.0474,900.76355,946.27637,178.3027,1357.7206,990.32153,271.08585,345.97665,1132.8486,84.50603,296.02185,A,VGP,non_tumor
26166,519.09906,389.5613,419.38208,886.3632,798.0755,3803.0896,99.48585,3498.5942,3576.0754,1572.5283,206.6132,935.9575,337.10376,938.68396,1600.8208,263.21698,1593.6321,121.886795,1157.3396,1735.4717,685.2123,7919.1416,1732.8113,538.3821,819.65094,151.24529,1511.165,314.03775,1742.0896,238.89622,945.6698,370.0283,188.69812,6691.651,580.77356,6134.967,1164.8302,224.18396,2401.453,1063.8727,280.34906,1526.1273,7602.406,117.11793,344.34906,A,VGP,non_tumor
17277.93,871.27856,3025.293,630.9768,1075.0482,595.04285,3358.8018,2278.8875,711.6161,664.0036,862.1893,197.27321,934.81964,262.2875,904.21606,1170.5964,213.40178,1343.0553,916.63574,1064.9893,125.00893,349.49463,1063.559,902.5018,473.53036,649.2946,92.70893,1059.959,250.06964,1373.8018,132.82321,489.725,336.7232,95.63928,6935.2266,524.18036,2670.4338,1259.6625,199.70892,1350.8,1217.05,303.24286,1552.775,941.1929,264.45,304.79108,A,MIS,non_tumor
12921.451,1099.4148,488.16232,1033.0662,840.41486,619.44086,2005.5931,3896.2886,502.08618,417.7034,867.1824,240.55911,641.12823,226.6453,953.38074,977.23645,190.1042,1398.7595,2507.6494,744.7876,90.28457,336.4409,1654.8136,1140.2926,409.66132,771.4088,159.32866,1096.4369,275.63126,215.92986,191.30461,316.03607,281.7034,144.62926,2438.8577,392.90982,1656.0581,809.47095,163.44089,1239.7155,895.8918,254.3467,1127.3607,417.29858,90.81563,294.43686,A,MIS,non_tumor
25382.336,3307.4043,624.8583,580.3018,937.19946,1449.8478,2047.8005,77.44095,3570.0159,3201.0684,916.34644,189.69292,763.2598,268.3701,1012.4698,941.92126,2122.6824,1423.315,109.50394,1308.5538,4386.176,590.37006,2869.5198,2599.0159,441.3281,823.3307,99.36483,2276.2573,297.70078,2900.105,236.19423,4947.6353,303.48557,216.21523,6333.0186,495.6719,2545.6116,918.8793,318.4252,1531.769,895.4199,253.49869,1205.9238,3204.832,86.732285,310.01575,A,VGP,non_tumor
9380.565,723.9853,1354.2118,589.83057,873.2081,617.3407,3748.8342,1417.8638,540.1363,470.14548,784.18414,222.71455,701.24493,235.46408,930.1971,1065.5912,197.18416,1525.3997,2116.4531,792.2947,111.80663,329.99265,685.15656,616.79004,416.17865,806.74036,109.7035,1450.8324,298.1068,420.66666,127.96869,343.7919,288.97604,107.458565,2135.1362,457.6372,895.70715,845.13257,166.45303,1257.2191,968.7882,269.2689,1238.361,781.4475,90.3407,276.34805,A,MIS,non_tumor
16573.764,2275.7283,489.39087,1464.3293,1044.5873,614.99005,1894.4385,2318.5437,533.13293,420.01587,807.9762,224.2004,672.8373,229.97421,937.5853,1009.5754,189.85516,1414.8671,2169.5,770.4722,91.10317,328.9524,1135.9464,756.381,404.84525,744.0179,114.66468,966.5278,290.67657,190.90874,135.92064,330.26984,279.40475,117.89683,3054.7102,410.4385,1531.3392,838.7222,161.17659,730.96625,908.1766,252.88095,1321.4603,419.02975,83.513885,303.53372,A,MIS,non_tumor
12147.194,394.15604,278.19745,370.1879,499.6879,888.92993,9081.621,135.76433,1851.656,2397.6624,1049.5255,196.83759,583.2197,263.87262,884.7675,1206.4044,2902.9045,1411.7197,128.80255,854.07324,2524.5923,493.90765,6498.169,1650.9713,413.70383,763.7866,112.49682,1144.1752,205.08281,1024.7866,235.08281,834.3344,281.95224,211.78662,4202.8184,523.83124,8988.054,787.7962,259.56686,1751.1528,778.94904,235.43948,509.50317,1301.8025,96.47771,304.707,A,VGP,non_tumor
7995.6143,739.83905,707.7965,2040.4237,887.1887,641.2747,2598.7725,7676.513,498.9112,371.82794,936.59576,189.12766,607.02496,221.52174,929.6929,804.9325,210.40611,1612.3876,4429.886,717.45886,73.52729,320.6901,992.5939,1038.9917,390.70584,441.61795,92.49399,869.59296,194.27104,125.442184,160.89268,309.29233,278.2553,107.72896,2214.8835,417.04254,1407.4819,852.0379,157.04718,1738.3774,901.3626,256.59668,1070.001,409.4801,84.290474,284.42462,A,normal,non_tumor
15122.583,857.53784,544.53644,1162.4525,860.8171,582.0949,2052.1802,3299.8267,542.7978,436.19946,828.6534,184.7139,675.194,238.10179,916.5392,848.3384,192.18156,1352.7786,1837.5159,801.37,94.5172,335.59836,461.02338,1512.8734,405.4374,646.8418,118.2751,807.06055,224.56534,144.9381,157.71939,335.10178,287.3205,108.950485,2899.5103,439.23108,3149.9065,842.5667,161.23796,1300.835,944.9133,263.38376,1393.0564,443.76617,82.31774,294.70978,A,MIS,non_tumor
17133.889,1148.425,609.22876,1034.9474,966.6073,591.4676,2917.2307,2788.7207,536.0162,373.2996,805.07086,175.50607,714.5,244.39676,908.585,975.93115,236.7166,1614.9109,3847.5586,821.4251,83.14372,343.12146,716.46356,1010.7308,438.80768,549.93524,102.51417,860.61334,324.01416,174.37045,173.00404,324.43927,287.04453,112.43523,3229.164,438.96762,1433.8684,875.61536,168.1923,1434.496,944.6113,258.7267,775.8482,487.06274,125.050606,303.3907,A,normal,non_tumor
14191.364,12259.667,1389.0377,2546.1797,2249.0825,780.38104,2248.2144,2265.1055,716.6449,640.563,848.9576,190.02296,973.2008,278.6384,1132.4458,1211.4971,235.14252,1850.5483,2177.9287,1103.8716,135.22203,374.02826,1599.8221,3610.0154,543.0665,683.59894,135.24617,1105.132,659.3751,205.53003,206.85277,479.07834,328.22498,117.18905,4261.6924,548.9317,1593.1455,1206.4712,214.97115,1507.8574,1116.9865,288.32922,576.4217,547.5889,141.63899,486.42816,A,VGP,non_tumor
25828.193,442.12622,504.93204,317.4725,713.10034,593.78644,2882.1587,73.02589,1603.275,1294.7509,931.5534,201.6699,827.9029,265.6861,892.0582,1167.4822,314.91586,1347.89,96.368935,2260.8252,703.0874,541.4078,4480.6826,1245.9838,450.11005,792.78644,94.46602,1024.7476,237.71521,853.99677,164.37865,942.1327,352.00647,225.17152,6581.8833,568.7023,4942.735,993.92883,258.767,1146.1521,901.90936,258.10678,809.43365,3643.6504,87.26861,298.4919,A,VGP,non_tumor
17771.191,4658.4385,990.78064,1636.533,1855.0236,835.5165,2539.526,4154.356,712.5802,543.23584,888.6321,210.67216,1008.44104,302.1698,967.8325,1142.5071,296.00943,1968.5377,5782.302,1042.5873,157.32076,372.75,3450.4692,1138.4434,515.4646,887.74054,94.738205,1110.9316,910.19104,195.97641,115.31132,428.6698,487.6816,85.07547,3820,475.26178,1356.165,1088.5542,206.0401,1777.3019,1134.066,291.87027,1162.5448,580.1675,110.68632,353.9717,A,MIS,non_tumor
9926.613,480.1139,524.1326,405.09515,794.28546,486.25897,2245.7864,662.4961,557.6958,413.70358,740.43835,184.59126,709.67395,238.71606,913.1591,859.2699,176.52419,1276.6708,1151.9314,827.4618,96.360374,326.58658,243.20125,769.7707,402.03745,610.4977,95.51014,859.75195,168.82996,224.94696,111.58814,347.79877,288.1763,91.41498,2080.88,411.2465,1380.6022,872.66925,166.44305,963.3791,969.85803,271.89703,1755.6646,433.58658,85.609985,273.8643,A,MIS,non_tumor
9250.249,439.43765,294.56497,339.56235,667.2175,577.2414,2291.7056,75.78515,993.93634,1417.9417,3061.6233,249.33687,1010.1167,259.97083,884.809,948.72943,181.89125,1265.7825,144.53581,963.12994,808.6843,991.51196,7336.013,1699.6525,463.2016,712.7215,76.129974,1223.8116,202.74802,820.2042,131.71353,834.9151,318.76126,119.41114,1761.4084,483.61008,2797.252,916.2281,196.8435,1490.4695,931.252,263.4854,515.4854,1532.1221,83.27055,296.60742,A,VGP,non_tumor
5965.5947,3880.47,598.60187,3712.1157,1321.331,667.5926,1744.9838,1836.7222,525.25,430.9074,836.6667,175.47223,693.6991,228.40509,927.3889,1132.1366,193.43288,1433.9329,1746.0486,852.0602,116.71296,380.0486,6618.4307,923.12964,440.05786,384.12964,62.881943,770.4051,341.02084,199.59027,91.24074,361.4074,298.7338,82.40278,1152.0209,460.2963,4061.9307,909.831,178.66203,1450.0232,898.2639,254.61806,540.08563,483.37964,82.421295,294.8426,A,MIS,non_tumor
22814.146,2644.238,665.24457,1375.5476,1424.5151,724.48267,1982.6321,1975.4048,720.93726,524.2056,791.868,176.85498,914.0844,273.13635,911.2013,1254.8766,233.76407,1526.6385,2265.2986,1005.829,122.556274,344.5173,1690.2511,711.6277,492.64935,392.54544,85.94805,1004.09955,1243.7576,259.01514,108.35281,447.07144,330.26407,99.43939,3313.9783,546.6515,5989.1904,1117.238,206.93506,1285.9891,1156.7533,289.31168,1184.6407,734.9697,96.01515,314.87878,A,MIS,non_tumor
9109.665,420.47034,296.339,322.9428,650.6483,912.70337,16625.277,88.03602,897.8962,5718.2754,1412.1038,209.47246,709.3983,305.05084,890.2267,989.6123,191.25847,1245.536,116.75212,908.536,3044.6738,677.197,5712.483,1965.589,439.0572,903.3856,102.07204,1055.322,222.93855,3253.3008,120.730934,1164.4407,297.24152,96.69068,2707.1272,544.2013,1942.6759,909.5699,181.45338,2789.3855,908.7373,251.90042,638.8178,2274.288,101.56144,297.90677,A,MIS,non_tumor
17945.357,421.69965,260.4576,307.46112,623.7721,600.0071,1572.8339,82.45583,2332.7085,3206.5247,1347.1873,186.87633,806.4505,232.41696,882.74207,1305.1113,195.72968,1336.0707,106.55477,918.43286,321.54065,470.22263,5243.405,1482.1326,432.265,752.2173,73.855125,920.57776,234.72084,947.65546,144.10071,1407.235,310.38693,135.88516,5480.415,569.0883,6741.3604,898.7968,199.16254,1146.5707,808.7297,244.08481,231.90636,1340.5194,80.87633,268.1007,A,VGP,non_tumor
9290.178,2360.6062,534.68506,542.1827,1168.4897,595.2756,1778.0835,2202.863,651.3843,436.14172,757.60315,188.79056,863.33704,263.3134,949.07086,1198.7417,231.64095,1481.1307,1823.1339,981.0535,110.177956,331.2063,337.34802,660.30237,479.4504,540.19214,93.132286,1120.7638,225.70866,185.69922,159.12126,396.62836,314.70236,104.456696,2299.6833,445.9701,1274.6016,1004.0504,193.92757,793.4189,1146.9023,307.17007,844.9181,448.79056,152.59842,323.25668,A,MIS,non_tumor
11186.706,14447.152,2307.9243,9424.832,2825.4646,738.1653,1851.6681,297.42517,743.81024,932.7364,1116.4528,189.05573,958.7577,282.7708,1183.5078,1384.1647,189.866,1845.7263,250.20226,1099.9932,145.6769,437.18848,3696.6238,744.8472,500.37195,813.762,168.47339,823.38635,358.69632,248.73387,315.28302,418.85034,314.3926,143.60426,2259.9668,549.5529,6677.28,1404.8848,193.42767,417.31058,898.9637,252.14778,517.40576,489.1321,1056.8735,352.79587,A,VGP,tumor
7806.776,421.57468,317.30844,466.0844,646.48865,462.31656,1296.7678,80.39935,506.02435,377.23865,816.7841,1449.5438,712.0682,227.67046,864.1705,832.4026,166.2435,1025.4155,129.68831,778.6023,108.719154,3351.3684,3149.6006,880.14935,435.69644,621.2727,76.76786,716.6477,167.3539,146.57143,64.167206,426.1526,276.66882,74.40097,650.4302,415.72726,1601.0892,818.40424,163.5211,1004.263,881.82465,246.82143,194.59578,339.0487,70.37987,265.48538,A,MIS,non_tumor
14029.84,492.8355,491.43073,902.9437,933.8182,541.30084,3704.6948,413.7619,564.75977,403.5173,770.4394,179.8723,742.2749,226.83333,929.7035,1217.7338,196.96321,1548.513,1378.039,874.9069,96.07359,320.55194,126.707794,324.5065,441.5433,675.33765,418.56927,934.93726,251.14935,139.12987,124.59091,350.671,301.44373,106.7619,2497.1558,446.9632,1814.8203,909.6169,172.9264,1018.4437,996.6948,276.03897,1564.658,424.329,86.12554,273.99133,A,precursor,non_tumor
3255.6248,2353.949,561.37524,949.87616,915.0765,601.34247,1604.295,4646.408,514.8233,410.69034,775.65753,181.70856,734.7213,236.84517,942.9271,1058.408,212.15846,1523.0892,2336.153,846.9235,89.2459,333.63934,616.6266,647.78503,445.19308,481.55737,124.39526,800.2878,222.98178,150.28415,122.34244,363.32605,295.31693,95.386154,1369.4535,437.2368,2348.7668,905.27325,175.90164,1238.4335,961.7049,268.1202,381.85065,421.72678,122,352.96902,A,MIS,non_tumor
18920.16,37426.12,2743.319,11214.194,4429.348,929.20044,4134.1455,796.8093,802.7282,1015.7515,1075.4445,189.31908,991.8228,266.33633,1563.81,1534.2867,216.26276,3016.2522,853.4197,1250.6982,190.28528,470.30405,8148.137,1542.0789,582.8656,714.51654,100.06606,1843.9678,540.32355,344.98047,290.62463,546.09607,333.17267,119.64639,2570.2178,576.56683,3342.6292,1658.5391,231.68092,1777.934,1143.3813,288.482,1129.6329,788.3153,105.96321,546.58936,A,RGP,tumor
28537.004,419.87186,369.44623,303.89017,706.0824,518.0412,2675.4302,98.40504,2451.8513,4801.6865,1901.7941,192.28146,828.72766,256.10526,1043.6361,1143.2883,381.39816,1629.5149,130.5698,1052.4508,299.86957,560.67737,4670.849,707.43933,483.9062,1165.4806,108.61327,1721.7208,292.61557,4696.668,201.76888,469.55606,384.62015,258.57208,5796.5444,583.6064,9714.364,1017.8192,254.4691,1249.6659,917.48285,259.53088,1052.5034,5477.494,93.414185,353.65216,A,VGP,non_tumor
7433.0576,787.9327,302.1779,534.77405,618.66345,813.2708,2891.266,268.20514,441.55447,1433.3044,733.6875,221.77083,595.0561,364.24518,876.5272,773.87823,169.4984,1185.1298,265.31412,770.4583,3853.702,1409.0897,4996.9375,1540.4071,419.2404,471.97437,132.43109,690.7292,168.16187,971.9375,88.22756,912.46313,269.19553,131.72597,2807.282,406.01282,1475.0193,782.8253,149.60577,1972.1603,803.2836,235.39583,636.19714,784.7853,111.33654,319.82053,A,MIS,non_tumor
20670.488,369.15576,444.65012,321.4289,618.13544,618.5508,3477.2822,126.95486,2635.738,1966.5146,1617.5643,211.20316,683.4763,243.90068,930.6975,942.25055,178.228,1768.9978,117.45373,897.5666,697.7923,511.95486,5314.4604,1294.0428,435.71332,789.8036,170.38374,1308.6027,233.48984,4802.291,334.4808,588.3138,331.66367,283.99097,5714.562,474.9887,5095.445,925.5079,243.60722,2699.806,900.8939,256.45148,1497.2235,5569.6797,195.03612,340.87134,A,VGP,non_tumor
10808.747,476.69287,1527.8035,417.21866,671.5233,496.50122,10955.155,96.3661,1843.8673,671.1769,801.9066,209.59705,699.28503,223.34889,995.14496,953.2432,954.602,1392.1499,278.0049,787.2678,253.75185,488.20392,5186.585,1706.1351,481.52826,779.602,119.095825,4018.0713,224.2801,10986.6,122.87961,814.7101,282.1376,151.08354,4703.3413,447.3489,4794.57,813.28253,385.7371,2101.769,840.04425,238.54791,994.4472,2233.4153,79.16462,287.11057,A,MIS,non_tumor
11084.313,362.96466,292.87097,410.3702,691.2089,535.37177,1169.6437,96.3702,522.1813,379.0676,737.60675,205.59601,700.36865,240.62827,868.96466,998.2934,170.69124,1133.7312,153.07988,806.06604,883.6252,945.5469,5875.404,1809.2933,428.67126,388.42395,57.814133,694.8725,292.36713,184.78648,72.19816,481.72812,291.96005,76.411674,1695.2719,437.6897,2573.1936,838.7312,170.74808,697.8495,872.90784,250.74501,530.3011,393.3871,77.43625,292.19354,A,precursor,non_tumor
18358.854,20015.766,1601.7302,1959.9838,2708.5164,703.40466,2559.1953,1511.4232,573.16046,586.24884,830.14185,179.79767,734.4093,220.88373,1248.4279,1094.193,200.8186,2179.6604,1616.3256,961.2465,125.00697,416.8721,5242.223,1605.4581,480.38605,552.2535,177.45349,1528.6093,1305.9093,148.55116,220.23024,375.11163,284.52557,132.8628,4295.0835,483.69302,2707.5745,1032.8512,180.2093,2502.5117,915.73956,256.4907,412.79303,412.31628,106.718605,354.98373,A,MIS,tumor
8367.042,461.69263,205.3158,257.9621,589.7663,450.41684,8344.27,99,522.1095,2883.6885,694.1874,185.25684,620.02106,215.48,877.5558,844.3305,228.16211,1094.7642,159.45053,698.2863,306.4716,432.48,1424.9852,703.17474,430.93262,734.18524,83.47579,690.49475,152.93684,1701.2295,74.02105,333.9958,267.77475,78.77263,2688.958,407.28,1562.5852,773.1284,150.88632,1429.44,788.9811,231.14316,294.14316,488.78528,66.46105,266.46738,A,MIS,non_tumor
20631.133,1041.6859,491.08655,644.7644,1059.9279,1478.6346,31313.291,82.378204,791.3542,14535.785,975.3686,213.48398,944.9647,352.03845,920.92786,1295.556,240.51122,1305.8141,115.88942,1233.6315,8464.011,1149.3685,4261.439,6607.269,543.14746,1107.1538,130.90384,1157.9584,273.26282,5937.258,148.03687,3114.423,350.05447,149.32372,8723.305,831.1763,2170.5593,1152.7452,184.3157,3050.0352,1037.9166,279.09454,398.09296,995.1939,83.378204,314.05127,A,VGP,non_tumor
6528.1313,479.0765,450.44992,1320.0455,1002.5237,570.3397,3985.8215,172.28871,625.9763,488.19308,810.3433,210.19582,876.64026,263.75137,948.69946,1213.9681,214.10382,1500.2468,1081.6458,1010.7058,110.010925,325.48087,118.84699,215.02277,489.75317,674.08563,304.17578,927.5683,344.87888,149.88342,108.153915,424.7787,337.57013,97.28689,2682.8389,539.56287,3522.2952,1149.6329,215.12386,477.52368,1260.8661,331.05283,995.48816,507.66757,105.449905,276.0665,A,precursor,non_tumor
9021.75,877.3825,4472.749,707.9109,1025.8379,552.3549,4038.0405,2208.2432,630.2626,939.08264,908.9011,193.21556,868.718,258.36304,919.6159,1208.7472,240.76662,1734.9692,3834.303,1008.3695,121.27877,375.49756,1726.7682,731.2253,448.70178,672.846,145.35818,865.60455,542.17017,1799.1329,385.90762,434.4068,320.88168,111.51054,6676.7324,492.06808,2262.2415,1124.0454,186.8833,1467.9497,1070.149,278.6548,954.6969,844.88007,343.2431,297.31442,A,VGP,non_tumor
12661.203,3647.6106,678.1574,573.29095,1369.2385,698.1733,1480.574,3512.5103,752.7488,674.2782,924.7154,198.33545,981.30206,292.87122,1001.61365,1450.132,240.69316,1630.9666,1813.8665,1142.9348,147.86168,355.05246,424.92368,1224.7695,518.8267,646.31,143.86009,1212.7091,612.15424,234.55325,211.6884,504.6757,369.57553,128.44038,3869.1096,518.53735,2238.7312,1226.2639,214.5485,1382.6519,1270.9316,326.44992,1360.4912,616.15424,225.52464,320.97775,A,MIS,non_tumor
9283.06,5093.122,628.0026,4622.13,1339.1389,872.4195,1631.1013,87.58182,676.6909,3840.2754,946.84155,183.3,785.32336,248.15065,959.9234,956.5441,199.30779,1284.1649,150.04025,1035.2104,778.7,491.1896,4955.839,6755.6533,421.84937,665.9052,71.8,1211.8402,362.03506,939.374,131.81688,735.887,285.54544,115.031166,1086.7234,568.83765,2510.1143,889.4429,172.83507,1075.3584,859.3,253.85715,693.0364,2828.9688,87.990906,286.05453,A,VGP,tumor
7231.5605,507.6362,404.37787,519.62213,1052.1599,599.3603,3069.3093,984.0299,648.15466,432.4042,752.43585,207.57118,911.703,273.55887,928.478,1098.4481,219.88753,1445.536,1653.8278,976.935,111.432335,326.94025,141.76274,390.04745,490.40598,642.9191,119.77153,1103.4604,270.32864,196.27592,88.63093,430.67487,333.91565,81.536026,2438.515,493.413,541.16693,1136.3163,204.53603,1029.1652,1246.5272,329.21793,984.6555,500.86993,105.33216,326.9297,A,precursor,non_tumor
10152.976,8674.079,1039.8293,8418.521,1546.6868,716.33734,2525.8562,823.1384,541.3562,513.3132,1067.9624,186.4328,688.5336,233.0578,1018.8468,1178.824,184.32796,1554.2164,1472.1532,864.01074,179.8629,458.3105,18341.842,1654.6438,443.89383,526.9516,86.15188,970.4556,276.1223,238.5,220.03494,353.48657,289.293,116.63441,2683.765,479.26614,3386.3145,834.0672,188.8293,2269.266,878.4852,250.06183,904.2621,500.36694,98.701614,314.76614,A,RGP,tumor
14573.734,427.63388,287.92166,337.18762,710.34064,528.2386,4595.417,79.09836,1504.9216,1380.9344,901.8579,245.17487,660.4262,236.68124,902.8179,926.35156,224.80875,1271.8416,92.23862,825.43353,1287.2805,592.9417,2196.5774,1135.47,426.02914,824.00183,112.85428,1042.7814,346.3133,900.35516,151.79417,447.32605,287.19855,152.7541,3261.6904,470.52094,3836.6958,842.0401,247.41165,1188.9271,965.15845,257.0692,1949.9781,2245.4043,85.63388,385.87796,A,VGP,non_tumor
5662.4844,291.4182,220.9089,318.7557,600.706,518.3064,977.1987,83.289856,454.87164,345.51968,698.8861,390.63147,628.3934,231.36024,855.6377,777.37476,158.37888,1041.1573,117.46377,736.06006,204.02692,737.7329,4485.4863,915.04553,394.74948,310.76398,60.180122,720.1511,281.6087,183.79503,57.136646,468.1056,272.11594,77.96273,829.49066,403.38095,895.1967,829.03314,170.42029,810.79504,841.7226,241.03105,451.8095,559.2485,73.472046,281.4327,A,precursor,non_tumor
20603.918,15176.005,1759.5293,8786,2379.5574,713.17096,2037.3419,140.8946,626.84076,770.4848,1132.9648,190.24356,731.4684,224.8548,1131.4355,1235.6206,181.74474,1771.1194,161.28806,971.8642,246.71428,515.8173,19109.273,11333.318,481.23184,813.5129,111.56674,1152.719,496.11945,276.4754,254.14754,423.78455,302.43793,268.69556,1751.0562,566.5527,5219.356,1049.5854,192.3911,1223.438,872.7822,253.4754,773.8197,558.0047,76.18033,303.8993,A,VGP,tumor
8939.066,477.6315,489.70877,1004.6701,931.28827,633.474,2591.0579,373.9376,617.83356,381.99554,716.6969,171.29866,871.3967,276.38486,927.0178,988.50226,199.58098,1289.1115,1078.2258,934.75183,96.968796,320.25113,62.701336,292.737,456.3239,326.6939,233.42496,777.474,248.69243,124.79643,68.15899,394.66568,304.9985,78.197624,2322.3062,460.49927,617.6998,1033.4235,199.35661,801.0297,1112.0505,294.99554,1037.5825,509.09955,94.9896,276.23032,A,normal,non_tumor
16796.096,12721.245,1181.6854,12911.941,2693.8938,792.7462,2584.0955,1614.3297,771.41,787.8135,1082.9371,187.0065,994.1844,277.9002,1136.627,1513.2213,201.846,1818.2018,711.5553,1096.373,133.54663,387.6833,1772.5033,1252.4794,488.3297,777.4707,147.89154,948.47723,389.5141,227.55098,305.08026,440.4859,320.44687,164.57484,2522.4446,621.4599,5163.6553,1799.9696,199.40997,907.3319,1019.4013,273.81995,679.7592,487.3731,340.89587,348.65076,A,VGP,tumor
16659.389,1259.9796,619.77893,1587.7415,1004.47107,644.7109,2331.1377,3899.1633,568.3826,428.89627,806.2755,177.90475,780.2551,254.56462,902.12415,1054.2993,216.85204,1438.8401,1659.3589,905.02893,98.12075,365.2602,1150.7875,909.4184,472.73468,480.65308,68.07483,698.301,298.52722,158.2619,104.105446,353.54593,299.64966,97.92687,2620.1565,485.40475,4080.7856,936.7942,177.67346,1214.1582,977.9541,276.7585,388.85715,421.94897,94.77211,268.04422,A,normal,non_tumor
12063.903,9978.646,875.4277,1241.5997,1755.5258,731.61096,1481.9309,3146.8552,686.3344,663.46625,933.8408,194.11575,873.8473,279.6061,1093.5997,1187.8505,235.98071,1774.2668,2017.8906,1099.8536,124.482315,373.50803,933.25244,950.5852,514.7299,639.2621,90.35048,1042.9486,806.78455,230.06914,153.28778,471.26044,342.40515,94.56431,3945.2332,522.963,2625.7654,1276.127,215.02411,728.92285,1210.4807,300.53537,1096.0563,581.07715,142.95659,370.6865,A,MIS,non_tumor
8497.8955,344.97324,249.5,440.0679,722.7119,509.04733,2031.893,77.77984,477.60083,445.14197,681.2551,274.43005,612.84155,228.62962,849.3971,819.1646,158.14403,959.9815,132.32098,729.40125,246.71399,559.77985,2119.6296,666.0761,407.50616,417.99796,54.971195,552.6317,234.25102,530.64197,54.197533,412.50616,279.42593,80.823044,1820.7263,396.5926,1107.286,780.99176,148.22017,878.8313,909.8251,253.7428,460.08435,549.76337,77.99177,272.07614,A,normal,non_tumor
10760.122,570.902,319.24265,394.82843,885.3456,612.4706,1282.8334,72.04412,680.9657,669.66425,902.4927,1317.4681,821.9191,248.72304,879.9216,1140.5809,207.92647,1106.8553,99.59068,986.2059,693.87256,5106.262,3851.7869,2384.8406,440.52942,697.7402,85.85784,1080.2009,214.93628,505.799,90.95098,897.6348,297.73773,80.06863,1756.2549,663.2794,2060.7622,928.47797,182.38725,1537.7794,964.1152,261.88727,517.9927,1204.3113,80.81127,280.33823,A,VGP,non_tumor
19556.73,428.05524,335.0762,415.04382,686.7638,671.6019,1660.5238,106.69524,2728.459,1213.7372,1576.0115,438.15048,843.8324,254.46286,888.70856,1284.2876,280.31238,1521.5391,141.74286,1122.1276,641.9905,1777.1581,8326.596,1437.9524,470.41144,667.4514,80.8381,1346.2781,367.34286,979.2038,184.06667,1128.1829,337.05713,164.4762,3001.1218,528.25336,6549.465,909.5333,241.98666,1277.8,884.2876,255.42476,894.1524,4863.2686,137.22095,312.60953,A,VGP,non_tumor
6566.5195,1440.3163,597.7265,563.73505,1034.9009,1215.7299,6959.2905,77.94188,685.5504,7861.4736,1158.4667,183.8,798.4,259.5077,869.0427,963.45984,214.64102,1090.9094,158.98633,1320.147,4855.745,816.0752,15256.148,1330.1128,481.7846,807.0205,147.89914,698.8872,206.08034,2319.9316,92.25128,1137.0615,295.90256,94.20513,4467.248,645.947,3774.6257,878.02563,167.95555,1416.0051,799.2564,237.62051,383.453,2114.6086,100.89915,290.95898,A,VGP,non_tumor
8566.932,1746.7474,1261.6393,2038.0862,1027.507,689,3423.038,4787.661,493.31662,385.42084,884.9319,174.75752,650.4429,237.5511,954.32263,864.507,186.62524,1389.3728,2663.2605,744.4168,84.937874,330.2565,1596.0681,1422.998,388.92987,380.32065,88.3968,769.4349,212.72545,198.52705,117.29058,317.44888,272.8457,89.60521,1711.986,429.21243,1946.1243,870.56915,183.01402,1693.008,916.26654,260.61923,1153.8917,538.4369,78.675354,286.01,A,normal,non_tumor
8863.945,489.09387,673.46326,930.68365,862.1551,613.19794,4666.8696,3271.1326,538.59796,491.65103,754.6326,180.6449,655.41223,223.48572,904.2122,857.82245,188.56326,1264.8939,2217.1204,740.17346,83.37551,321.2755,340.82654,956.0204,393.23468,347.48367,79.37755,1099.0571,199.52856,421.7408,108.19796,332.80612,278.4694,92.41633,2452.457,406.19388,1139.6143,856.4204,159.00407,1322.4633,943.0592,257.37756,1348.898,614.4837,76.43674,276.249,A,precursor,non_tumor
